vote_id,mep_id,vote_type
169340,197406,For
169340,256846,For
169340,256861,For
169340,197525,For
169340,97968,For
169340,197843,For
169340,256864,For
169340,256865,For
169340,95074,For
169340,23781,For
169340,204336,For
169340,124808,For
169340,220896,For
169340,28399,For
169340,96791,For
169340,124806,For
169340,256868,For
169340,190713,For
169340,124828,For
169340,96936,For
169340,98341,For
169340,256980,For
169340,197662,For
169340,256943,For
169340,256974,For
169340,28400,For
169340,197711,For
169340,257151,For
169340,197647,For
169340,124802,For
169340,257027,For
169340,257039,For
169340,4289,For
169340,124701,For
169340,107212,For
169340,257049,For
169340,257040,For
169340,197738,For
169340,197404,For
169340,257128,For
169340,257041,For
169340,124850,For
169340,188945,For
169340,188096,For
169340,197413,For
169340,206158,For
169340,125670,For
169340,98219,For
169340,256809,For
169340,256979,For
169340,197422,For
169340,28223,For
169340,197425,For
169340,197426,For
169340,197417,For
169340,197784,For
169340,256889,For
169340,257068,For
169340,119435,For
169340,257026,For
169340,256863,For
169340,257089,For
169340,256968,For
169340,204449,For
169340,197402,For
169340,256814,For
169340,125104,For
169340,219652,For
169340,124795,For
169340,256804,For
169340,256950,For
169340,28617,For
169340,37324,For
169340,96756,For
169340,98582,For
169340,124726,For
169340,96761,For
169340,125065,For
169340,204400,For
169340,197863,For
169340,197429,For
169340,197405,For
169340,257045,For
169340,28229,For
169340,256977,For
169340,39725,For
169340,197652,For
169340,197421,For
169340,197606,For
169340,124713,For
169340,124893,For
169340,197621,For
169340,185341,For
169340,96933,For
169340,256987,For
169340,256869,For
169340,197400,For
169340,204332,For
169340,124766,For
169340,197781,For
169340,257003,For
169340,257110,For
169340,257020,For
169340,197577,For
169340,256841,For
169340,96711,For
169340,256891,For
169340,197558,For
169340,257014,For
169340,257057,For
169340,257297,For
169340,197430,For
169340,197589,For
169340,257038,For
169340,256970,For
169340,96940,For
169340,197443,For
169340,840,For
169340,204419,For
169340,197780,For
169340,197557,For
169340,197543,For
169340,197444,For
169340,135511,For
169340,198073,For
169340,197770,For
169340,197624,For
169340,197447,For
169340,257256,For
169340,197401,For
169340,257013,For
169340,191693,For
169340,197818,For
169340,22858,For
169340,257037,For
169340,197445,For
169340,198084,For
169340,124866,For
169340,197494,For
169340,257259,For
169340,257301,For
169340,257010,For
169340,197432,For
169340,129073,For
169340,257257,For
169340,256815,For
169340,256946,For
169340,256926,For
169340,256962,For
169340,256839,For
169340,197672,For
169340,124700,For
169340,257438,For
169340,256976,For
169340,257061,For
169340,257112,For
169340,130100,For
169340,197502,For
169340,214839,For
169340,197769,For
169340,220801,For
169340,257011,For
169340,197581,For
169340,197842,For
169340,256807,For
169340,197403,For
169340,119652,For
169340,202073,For
169340,28307,For
169340,256934,For
169340,256936,For
169340,247735,For
169340,197433,For
169340,197658,For
169340,124867,For
169340,197498,For
169340,197435,For
169340,257108,For
169340,112748,For
169340,4267,For
169340,197440,For
169340,257100,For
169340,257002,For
169340,197782,For
169340,245018,For
169340,257169,For
169340,256938,For
169340,38542,For
169340,257122,For
169340,257087,For
169340,33998,For
169340,1294,For
169340,197579,For
169340,237465,For
169340,257088,For
169340,125046,For
169340,257098,For
169340,256906,For
169340,197391,For
169340,101585,For
169340,197702,For
169340,28298,For
169340,96833,For
169340,197694,For
169340,256997,For
169340,257059,For
169340,257079,For
169340,197718,For
169340,124785,For
169340,256830,For
169340,197618,For
169340,256803,For
169340,197682,For
169340,197800,For
169340,197392,For
169340,256992,For
169340,112747,For
169340,256898,For
169340,256908,For
169340,197491,For
169340,197697,For
169340,1909,For
169340,256899,For
169340,230085,For
169340,125042,For
169340,96812,For
169340,197721,For
169340,257124,For
169340,197719,For
169340,91636,For
169340,197653,For
169340,257727,For
169340,204418,For
169340,257053,For
169340,256994,For
169340,197497,For
169340,124722,For
169340,28347,For
169340,124799,For
169340,257103,For
169340,257111,For
169340,88882,For
169340,233862,For
169340,124784,For
169340,124836,For
169340,257238,For
169340,256993,For
169340,244571,For
169340,256903,For
169340,197845,For
169340,124846,For
169340,112744,For
169340,256902,For
169340,96998,For
169340,229839,For
169340,256935,For
169340,218347,For
169340,257121,For
169340,256904,For
169340,257066,For
169340,204413,For
169340,257170,For
169340,197722,For
169340,257001,For
169340,256905,For
169340,37312,For
169340,257084,For
169340,197670,For
169340,256999,For
169340,197677,For
169340,96932,For
169340,257085,For
169340,257101,For
169340,257160,For
169340,257071,For
169340,210480,For
169340,197591,For
169340,256885,For
169340,257148,For
169340,198183,For
169340,197810,For
169340,5729,For
169340,34232,For
169340,199941,For
169340,5392,For
169340,257106,For
169340,28419,For
169340,256805,For
169340,124984,For
169340,257023,For
169340,257299,For
169340,257092,For
169340,124736,For
169340,30482,For
169340,127766,For
169340,2268,For
169340,197448,For
169340,257015,For
169340,197449,For
169340,197439,For
169340,256995,For
169340,197470,For
169340,256915,For
169340,86793,For
169340,197503,For
169340,96725,For
169340,106936,For
169340,183916,For
169340,197549,For
169340,96752,For
169340,197398,For
169340,197395,For
169340,197460,For
169340,197461,For
169340,96675,For
169340,197462,For
169340,257016,For
169340,208722,For
169340,193292,For
169340,24942,For
169340,197464,For
169340,197802,For
169340,257044,For
169340,198076,For
169340,2152,For
169340,197466,For
169340,197573,For
169340,256813,For
169340,103381,For
169340,197832,For
169340,256964,For
169340,197500,For
169340,256917,For
169340,256833,For
169340,257139,For
169340,201945,For
169340,58766,For
169340,197772,For
169340,256990,For
169340,256965,For
169340,97236,For
169340,256978,For
169340,197870,For
169340,257437,For
169340,190464,For
169340,257000,Against
169340,124760,Against
169340,198490,Against
169340,256922,Against
169340,30123,Against
169340,257090,Against
169340,256925,Against
169340,197475,Against
169340,256951,Against
169340,256929,Against
169340,256948,Against
169340,257457,Against
169340,256945,Against
169340,128483,Against
169340,256949,Against
169340,190574,Against
169340,256942,Against
169340,256941,Against
169340,256924,Against
169340,257262,Against
169340,256944,Against
169340,256959,Against
169340,257255,Against
169340,257070,Against
169340,257062,Against
169340,197763,Against
169340,257069,Against
169340,256858,Against
169340,256960,Against
169340,257064,Against
169340,124858,Against
169340,256851,Against
169340,25758,Against
169340,256939,Against
169340,257120,Against
169340,23699,Against
169340,257118,Against
169340,249982,Against
169340,197734,Against
169340,125093,Against
169340,256969,Against
169340,124834,Against
169340,256967,Against
169340,257051,Against
169340,257078,Against
169340,125204,Against
169340,257031,Against
169340,257082,Against
169340,110673,Against
169340,197691,Against
169340,124973,Against
169340,131580,Against
169340,256998,Against
169340,256881,Against
169340,256878,Against
169340,236050,Against
169340,256886,Against
169340,256981,Against
169340,256834,Against
169340,256874,Against
169340,192254,Against
169340,256876,Against
169340,256896,Against
169340,197628,Against
169340,94649,Against
169340,198176,Against
169340,256842,Against
169340,189065,Against
169340,197627,Against
169340,256996,Against
169340,256872,Against
169340,256895,Against
169340,197623,Against
169340,38511,Against
169340,256883,Against
169340,197687,Against
169340,126699,Against
169340,256877,Against
169340,256893,Against
169340,256882,Against
169340,197690,Against
169340,88552,Against
169340,256871,Against
169340,220897,Against
169340,256991,Against
169340,200345,Against
169340,256888,Against
169340,256850,Against
169340,256875,Against
169340,185771,Against
169340,5736,Against
169340,125001,Against
169340,124875,Against
169340,103246,Against
169340,197533,Against
169340,187917,Against
169340,197574,Against
169340,197529,Against
169340,256913,Against
169340,256912,Against
169340,125023,Against
169340,256890,Against
169340,236053,Against
169340,245770,Against
169340,257083,Against
169340,256911,Against
169340,256910,Against
169340,23868,Abstain
169340,257005,Abstain
169340,257067,Abstain
169340,257007,Abstain
169340,198373,Abstain
169340,257018,Abstain
169340,256989,Abstain
169340,197534,Abstain
169340,256921,Abstain
169340,256919,Abstain
169340,256920,Abstain
169340,72779,Abstain
169340,125325,Abstain
169340,256983,Abstain
169340,101039,Abstain
169340,220840,Abstain
169340,197786,Abstain
169340,257131,Abstain
169340,197528,Abstain
169340,256954,Abstain
169340,256843,Abstain
169340,36392,Abstain
169340,197578,Abstain
169340,197825,Abstain
169340,197580,Abstain
169340,257125,Abstain
169340,256937,Abstain
169340,257138,Abstain
169340,197701,Abstain
169340,197684,Abstain
169340,197468,Abstain
169340,124985,Abstain
169340,197795,Abstain
169340,257012,Abstain
169340,197416,Abstain
169340,197699,Abstain
169340,257140,Abstain
169340,257135,Abstain
169340,256952,Abstain
169340,256927,Abstain
169340,190517,Abstain
169340,257133,Abstain
169342,257117,For
169342,124760,For
169342,257073,For
169342,257076,For
169342,257091,For
169342,220871,For
169342,257077,For
169342,30123,For
169342,256907,For
169342,257119,For
169342,257114,For
169342,257116,For
169342,197655,For
169342,256925,For
169342,257052,For
169342,123562,For
169342,28615,For
169342,256808,For
169342,256924,For
169342,257070,For
169342,257062,For
169342,256960,For
169342,256971,For
169342,124834,For
169342,257043,For
169342,197534,For
169342,257081,For
169342,256921,For
169342,257048,For
169342,256840,For
